coordinates;created_at;hashtags;media;urls;favorite_count;id;in_reply_to_screen_name;in_reply_to_status_id;in_reply_to_user_id;lang;place;possibly_sensitive;quote_id;retweet_count;retweet_id;retweet_screen_name;source;text;tweet_url;user_created_at;user_id;user_default_profile_image;user_description;user_favourites_count;user_followers_count;user_friends_count;user_listed_count;user_location;user_name;user_screen_name;user_statuses_count;user_time_zone;user_urls;user_verified
;Fri Jun 04 15:36:23 +0000 2021;DniaStrażaka PSP OSP;https://twitter.com/Kw_PSP_Wwa/status/1400838850763710466/photo/1;https://www.gov.pl/web/kwpsp-warszawa/dzien-strazaka-plonsk-czerwiec-2021;5;1400838850763710466;;;;pl;;FAŁSZ;;1;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Podczas uroczystego apelu z okazji #DniaStrażaka wiceminister @WasikMaciej oraz nadbrygadier Jarosław Nowosielski wręczyli odznaczenia i awanse strażakom #PSP oraz druhom #OSP z terenu powiatu płońskiego
https://t.co/mxXgh32QPu https://t.co/nwqAXtkZby";https://twitter.com/Kw_PSP_Wwa/status/1400838850763710466;Mon Jul 22 12:49:29 +0000 2013;1612743582;FAŁSZ;"Informacje na temat działań mazowieckich strażaków.
Kontakt: 
rzecznik@mazowsze.straz.pl 
tel. (+48) 505 757 707";7697;4824;1696;44;Warsaw Poland;Komenda Wojewódzka PSP w Warszawie;Kw_PSP_Wwa;12148;;https://www.gov.pl/kwpsp-warszawa;FAŁSZ
;Fri Jun 04 14:41:44 +0000 2021;;;;0;1400825099817783305;Radek60510626;1400820317828886533;1112097950392557600;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";@Radek60510626 @trzaskowski_ @Tsihanouskaya @M_K_Blonska @EDGrupinska @warszawa wolak w calej okazalosci;https://twitter.com/Krystyn01906241/status/1400825099817783305;Sat Jul 27 13:22:01 +0000 2019;1155106063127130113;FAŁSZ;muzyka  tenis-Roger Federer;8121;33;3;0;Warszawa;Krystyna;Krystyn01906241;748;;;FAŁSZ
;Fri Jun 04 15:26:36 +0000 2021;;;;0;1400836390045245440;;;;pl;;;;18;1400828074053320704;PolskaNormalna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/Ekka68910694/status/1400836390045245440;Tue Jan 15 14:44:56 +0000 2019;1085186071946702849;FAŁSZ;Gorszy sort,chrześcijanka, lewaczka z wyboru,kocham ludzi,zwierzęta, kwiatki i świeże powietrze, czytam książki nałogowo .Mam rower i jego  używam codziennie.;185399;2421;3812;11;Wrocław, Polska;Ekka🇵🇱🇺🇦🌞👍;Ekka68910694;161316;;;FAŁSZ
;Fri Jun 04 14:40:41 +0000 2021;;;;3;1400824836465774597;Andrzej31263190;1400684300949938176;1038786232711565300;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@Andrzej31263190 Gmina Warszawa mu p0stawi.;https://twitter.com/WojciechDudczak/status/1400824836465774597;Sun Sep 13 11:07:18 +0000 2015;3641381775;FAŁSZ;Jestem trollem wolontariuszem pisowskim. Teczowi won. Na chamstwo odpowiadam chamstwem do https://t.co/yaSDAs8Et4 nazwanie mnie towarzyszem ban.Lajk oznacza akceptację.;98285;13486;7920;75;;Wojtek Antykodziarz j***ć bolszewię i p0lszewię.;WojciechDudczak;116983;;;FAŁSZ
;Fri Jun 04 15:37:38 +0000 2021;;;https://ift.tt/3pjjOjg;1;1400839168536760323;;;;pl;;FAŁSZ;;0;;;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";⚠️ Utrudnienia w komunikacji: 109, 171, 901 https://t.co/5U7oEt6ntH;https://twitter.com/WTP_Warszawa/status/1400839168536760323;Wed Aug 28 13:39:39 +0000 2013;1707334088;FAŁSZ;Warszawski Transport Publiczny - oficjalny profil prowadzony przez Zarząd Transportu Miejskiego;1841;30608;105;140;Warszawa, Polska;WTP Warszawa;WTP_Warszawa;35367;;http://www.wtp.waw.pl;FAŁSZ
;Fri Jun 04 15:24:28 +0000 2021;;;;0;1400835853774118916;;;;pl;;;;45;1400791278095306755;MichalSzczerba;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002;https://twitter.com/p_i_o_t_r_k/status/1400835853774118916;Fri Oct 28 20:03:39 +0000 2011;400291348;FAŁSZ;"Biegiem przez życie (Jerzy Skarżyński).
Family, IT, triathlon, marathon, gliding(83-92) 
Photo: clock(SMPJ 91)";205388;603;4262;3;;c-h-i-m-e-k;p_i_o_t_r_k;98253;;;FAŁSZ
;Fri Jun 04 15:00:32 +0000 2021;StudioRN Kowaliński Konfederacja;;;0;1400829830086725634;;;;pl;;;;5;1400829698486063107;RuchNarodowy;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"💬@AKowalinski prezes RN Warszawa: Profanacje i ataki na katolików ciągle trwają! 

#StudioRN 
#Kowaliński 
#Konfederacja 🇵🇱

https://t.co/n2sMsuAz1o";https://twitter.com/jurekRP/status/1400829830086725634;Mon Oct 19 19:36:23 +0000 2015;3996748822;FAŁSZ;Oszukany jak za Bolka. Pragnę  wielkiej  wolnej  od  targowicy Polski ⚓🇵🇱;5969;113;202;1;Polska;Mariusz Połocki 🇵🇱💯🇨🇦;jurekRP;15231;;;FAŁSZ
;Fri Jun 04 14:59:25 +0000 2021;;;https://warszawa.wyborcza.pl/warszawa/7,54420,27163237,jana-shostak-o-co-ten-krzyk-i-po-co-ten-dekolt.html#S.-K.C-B.4-L.1.maly:undefined;0;1400829550012125185;PrawdaJan;1400829208633483269;839833743015673900;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Zaczęła krzyczeć po powrocie z protestów w Białorusi w zeszłym roku. Kiedy zainteresowanie wzbudził jej dekolt, potraktowała go jak transparent i wymalowała na nim swój sprzeciw wobec reżimu Łukaszenki.
https://t.co/DpebBQcX9b";https://twitter.com/PrawdaJan/status/1400829550012125185;Thu Mar 09 13:42:22 +0000 2017;839833743015673856;FAŁSZ;"Wybory prezydenckie 12.07.2020 Niedziela
Duda - 51,03 % (10 mln 440 tys. 648 głosów)
Trzaskowski - 48,97 % (10 mln 18 tys. 263 głosów)
Nowa Solidarność 2020";5867;458;1175;3;;Łanmen;PrawdaJan;36131;;;FAŁSZ
;Fri Jun 04 15:16:26 +0000 2021;;;;0;1400833831603683331;;;;pl;;;;45;1400791278095306755;MichalSzczerba;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Warszawa 4 czerwca. Z liderką demokratycznej Białorusi @Tsihanouskaya przy fragmencie muru berlińskiego. Symboliczne! Bo przyjdzie czas, gdy mury runą na Białorusi i pogrzebią autorytarny świat. Czekamy na to bardzo, wspierając #WolnaBiałoruś. 💪🤝 #ŚwiętoWolności https://t.co/FZeyFT8002;https://twitter.com/Vita80507791/status/1400833831603683331;Wed Apr 03 13:44:06 +0000 2019;1113437018439266306;FAŁSZ;;228645;4210;4854;9;;Vita;Vita80507791;194799;;;FAŁSZ
;Fri Jun 04 15:18:32 +0000 2021;;https://twitter.com/sqesh2/status/1400834361898029064/photo/1;;0;1400834361898029064;trzaskowski_;1400817002290323464;370112160;pl;;FAŁSZ;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska Przestań kłamać Rafał https://t.co/5x0IQFuivK;https://twitter.com/sqesh2/status/1400834361898029064;Sun Jun 21 12:53:38 +0000 2020;1274686875136143360;FAŁSZ;;2388;28;21;6;;Sqesh;sqesh2;15098;;;FAŁSZ
;Fri Jun 04 14:26:44 +0000 2021;;;;1;1400821322767286272;blackdaisy97;1400814948306112513;1355106912602361900;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"@blackdaisy97 Warszawa! ooo praca w bibliotece &gt;&gt;&gt; ekstra";https://twitter.com/awhmyshawnn/status/1400821322767286272;Thu Nov 05 19:54:04 +0000 2015;4121679269;FAŁSZ;"✨ 𝓲 𝓱𝓪𝓿𝓮 𝓪 𝔀𝓱𝓸𝓵𝓮 𝓵𝓲𝓽𝓽𝓵𝓮 𝔀𝓸𝓻𝓵𝓭 𝓲𝓷 𝓶𝔂 𝓫𝓻𝓪𝓲𝓷 ✨         
she/they      infj        booklover       gemini";4953;1418;458;11;;a.;awhmyshawnn;13762;;;FAŁSZ
;Fri Jun 04 14:39:41 +0000 2021;4czerwiec;;;0;1400824582366433281;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/troyanowska/status/1400824582366433281;Wed Jan 16 15:54:21 +0000 2019;1085565929805758464;FAŁSZ;"...........bo wolność - to wśród mądrych ludzi żyć..................
#SilniRazem";75292;1041;1069;1;;ela troyanska;troyanowska;92758;;;FAŁSZ
;Fri Jun 04 15:30:49 +0000 2021;;;;0;1400837451569143808;ytna_exe;1399354034113425410;1392910403844386800;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@ytna_exe @Luearity imo warszawa jest  overrated;https://twitter.com/kasiabanan69/status/1400837451569143808;Tue Jul 09 20:22:09 +0000 2019;1148688813667102721;FAŁSZ;słodka jak twój stary, który nie ma fujary🐎;370;45;334;0;she/her;seximusztarda;kasiabanan69;1140;;;FAŁSZ
;Fri Jun 04 14:32:36 +0000 2021;;;https://youtu.be/YecuARiir1s?t=379;2;1400822799757975556;AleksandraBrw;1400795400047673344;204233356;pl;;FAŁSZ;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"@AleksandraBrw @Emill1984 @SzalonyFurman Od tego jest tor. Można sobie wynająć i po ścigać bezpiecznie. Warszawa pozdrawia. Kierowcy i Ci specjalnie pakujący się pod maskę piesi.

https://t.co/nGUyPEB6Xb";https://twitter.com/booli83/status/1400822799757975556;Thu Mar 14 13:54:15 +0000 2013;1267129808;FAŁSZ;RPA Developer, gamer, pcmr, speedway🎮🥥🏝️🥑🍕🌮🍜🍱🍺;29425;173;270;2;Wrocław, Polska;Łukasz Brzostowski;booli83;25669;;;FAŁSZ
;Fri Jun 04 15:20:37 +0000 2021;;;;0;1400834884667650052;;;;pl;;;;18;1400828074053320704;PolskaNormalna;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/ikropka2/status/1400834884667650052;Mon Nov 09 20:04:51 +0000 2015;4151423853;FAŁSZ;#ateizm Religia to przekonanie, że nie wszystko podlega prawom chemii i fizyki. Każda wiara więc to bzdura, bo głosi istnienie zjawisk/istot poza tymi prawami.;227459;3840;3561;3;;Agata Nowak, prawicowość to zaduch i obskurantyzm;ikropka2;151152;;;FAŁSZ
;Fri Jun 04 15:25:56 +0000 2021;;;;3;1400836224361848837;trzaskowski_;1400831702466019331;370112160;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"@trzaskowski_ @Tsihanouskaya @Campus_Polska Warszawą to się Pan zdalnie  ""zajmuje"" na 1/8 etatu?";https://twitter.com/Darek08534759/status/1400836224361848837;Thu Oct 04 19:27:51 +0000 2018;1047931321526435840;PRAWDA;;577;4;183;0;;Darek;Darek08534759;1118;;;FAŁSZ
;Fri Jun 04 14:38:05 +0000 2021;;;;0;1400824179226710016;WitoldUrbanowic;1400813960161603586;826788758938910700;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"@WitoldUrbanowic @W3ryl @m_dutkiewicz @WTP_Warszawa @warszawa @wbartelski Niestety proces przygotowania tak dużych inwestycji trwa długo, a po drodze czeka wiele przeszkód na które miasto nie ma wpływu  (na czele z RDOŚ i ""złożonością' sprawy)";https://twitter.com/LukLoc/status/1400824179226710016;Thu Jan 28 20:50:28 +0000 2016;4858489103;FAŁSZ;"Engineer by passion and by profession 

I po co czytasz komentarze sfrustrowanych miernot?  Niech się durnie trują jadem, oszczędź sobie złego...";60394;2619;5004;10;"Poznań i okolica ;)";Luk 🇵🇱 🇪🇺;LukLoc;19118;;;FAŁSZ
;Fri Jun 04 14:27:25 +0000 2021;4czerwiec;;;0;1400821498861047816;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/Fabian0700/status/1400821498861047816;Wed Jun 02 16:36:15 +0000 2021;1400129086576545795;FAŁSZ;.;102;0;52;0;Polska;Fabian;Fabian0700;31;;;FAŁSZ
;Fri Jun 04 15:19:42 +0000 2021;;https://twitter.com/Butkievic/status/1400834654077284361/photo/1;;1;1400834654077284361;dobraszd;1400832880310468610;1299175050;pl;;FAŁSZ;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@dobraszd To niedobrze, bo podobno może być tak. Koźmiński twierdzi że Kulesza to Legia Warszawa https://t.co/2PiP1k4bCm;https://twitter.com/Butkievic/status/1400834654077284361;Tue Dec 05 23:12:14 +0000 2017;938184265988214785;FAŁSZ;Pracujący i oszczędzający, czyli idiota.;16991;260;261;3;WLKP;Sir Edward's;Butkievic;15540;;;FAŁSZ
;Fri Jun 04 14:36:04 +0000 2021;4czerwiec;;;0;1400823674475843585;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/kriss1291/status/1400823674475843585;Wed Jul 26 20:07:10 +0000 2017;890302496517890048;FAŁSZ;Gorszy sort, kanalia, zdradziecka morda, chamska hołota😉 ***** ***;34198;3381;2835;6;Warszawa Żoliborz, Polska;Krzysztof Gr 🇵🇱 ⚡ ***** ***;kriss1291;35944;;;FAŁSZ
;Fri Jun 04 15:10:03 +0000 2021;4czerwiec;;;0;1400832225906659335;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/Andrzej97056470/status/1400832225906659335;Sat Apr 18 11:41:52 +0000 2020;1251475946303107073;FAŁSZ;;252337;260;577;2;;AndrzejRM;Andrzej97056470;266685;;;FAŁSZ
;Fri Jun 04 14:34:41 +0000 2021;4czerwiec;;;0;1400823327380357120;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/Magorza43192548/status/1400823327380357120;Tue Jan 15 14:33:09 +0000 2019;1085183110080212996;FAŁSZ;Skrablistka;328476;10253;7433;20;Warszawa, Polska;Małgorzata;Magorza43192548;180052;;;FAŁSZ
;Fri Jun 04 14:42:46 +0000 2021;;;;0;1400825361219440641;C3NTRUM;1400814457421451269;1071172030547066900;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@W3ryl @WitoldUrbanowic @m_dutkiewicz @WTP_Warszawa @warszawa @wbartelski W Poznaniu większość ostatnich dużych inwestycji infrastrukturalnych wygrywa firma kontrolowana przez miejskie wodociągi, na poziom cen to nie wpłynęło;https://twitter.com/LukLoc/status/1400825361219440641;Thu Jan 28 20:50:28 +0000 2016;4858489103;FAŁSZ;"Engineer by passion and by profession 

I po co czytasz komentarze sfrustrowanych miernot?  Niech się durnie trują jadem, oszczędź sobie złego...";60394;2619;5004;10;"Poznań i okolica ;)";Luk 🇵🇱 🇪🇺;LukLoc;19118;;;FAŁSZ
;Fri Jun 04 14:30:35 +0000 2021;;;;1;1400822295308898304;trzaskowski_;1400817002290323464;370112160;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"@trzaskowski_ @warszawa @M_K_Blonska @EDGrupinska 👏👏👏
Nie pozwólmy, aby pisowski reżim zniszczył pamięć o obaleniu komuny!";https://twitter.com/corpomeow/status/1400822295308898304;Mon Jul 13 15:38:46 +0000 2020;1282700943751098369;FAŁSZ;Cogito ergo sum;116848;221;215;10;;Corpomeow;corpomeow;68859;;;FAŁSZ
;Fri Jun 04 15:07:18 +0000 2021;meczing groundhopping;https://twitter.com/themback/status/1400831534135906305/photo/1;;7;1400831534135906305;;;;pl;;FAŁSZ;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Oj, biletowanego szpila dawno nie było. Ursus Warszawa - Huragan Morąg, w ciemno stawiam 0:0 :P #meczing #groundhopping
37/2021 https://t.co/FgKbP9YqXF";https://twitter.com/T_Debek/status/1400831534135906305;Tue Feb 01 22:53:55 +0000 2011;246006111;FAŁSZ;"Dziennikarz sportowy Faktu, wcześniej Polska Press.
⚽ Piłka nożna, 🥋MMA, 🥊boks, ♠️poker

tomasz.debek@fakt.pl

#groundhopping 🏟️";10389;909;560;11;Warsaw, Poland;Tomek Dębek;T_Debek;6387;;https://www.facebook.com/bojoprzezswiat;FAŁSZ
;Fri Jun 04 15:19:06 +0000 2021;4czerwiec;;;0;1400834502168043522;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/olejnik_lukasz1/status/1400834502168043522;Fri Aug 24 09:43:29 +0000 2018;1032926357007855618;FAŁSZ;@Platforma_org, PO Warszawa, Projektuję aplikacje;76475;6418;1141;24;Warszawa;Łukasz Olejnik;olejnik_lukasz1;116057;;;FAŁSZ
;Fri Jun 04 14:31:56 +0000 2021;StandWithBelarus;https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1;;0;1400822632153587715;;;;pl;;FAŁSZ;;96;1400509272979615746;MichalSzczerba;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7;https://twitter.com/asa_work/status/1400822632153587715;Fri Dec 24 12:33:29 +0000 2010;230152390;FAŁSZ;за Радзіму крыўдую, а ў героі не рвусь;33846;227;206;5;;Asa;asa_work;10112;;;FAŁSZ
;Fri Jun 04 15:42:32 +0000 2021;4czerwiec;;;0;1400840399430750208;;;;pl;;;;62;1400817002290323464;trzaskowski_;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";#4czerwca, w rocznicę pierwszych częściowo wolnych wyborów 1989 r., w święto @warszawa odsłoniliśmy pomnik „Solidarności”- wielkiego ruchu odnowy, który kiedyś dał początek naszej wolności. Ale solidarność to coś więcej. To wartość, która wciąż pomaga nam przetrwać trudne czasy. https://t.co/yNK9KO0grA;https://twitter.com/AwMirasM11/status/1400840399430750208;Wed Apr 08 09:06:40 +0000 2020;1247812991996788736;FAŁSZ;"#SilniRazem 💪💪💪Zawsze jestem sobą. Zwariowany😂Nie cierpię kłamstwa.
Gorszy Sort 💪 trolle PIS-owskie Won🖕
Dość władzy PiS 🖕";19689;716;1014;12;Małopolskie, Polska;Mirosław.M♏🇵🇱🇪🇺 ⚡🌈✌️✌️✌️;AwMirasM11;22338;;;FAŁSZ
;Fri Jun 04 15:38:29 +0000 2021;;;;0;1400839381209030670;;;;pl;;;;18;1400828074053320704;PolskaNormalna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Warszawa 04-06-2021
Bojówki OrdoZjebów w akcji.
Ta sekta jest groźniejsza od naziolstwa ONR-owców. https://t.co/l6V6hRbp1M";https://twitter.com/PskiMarcin/status/1400839381209030670;Fri Apr 21 10:16:33 +0000 2017;855364626191716352;FAŁSZ;"🇵🇱🇪🇺
Obywatel Polski, patriota, dumny za życia.
#MojezycieNIEwasze";136494;692;689;1;Poznań, Polska;Marcin Podborski 🇵🇱 #MostyMiędzyNami;PskiMarcin;50144;;;FAŁSZ
